id,artist,title,album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
5FoxWNpbxn5qJl2wmBuFUx,Emilie-Claire Barlow,Fix You,Clear Day,0.17,0.229,6,-11.59,1,0.0358,0.953,0.0247,0.0679,0.17,55.141,audio_features,342120,4
1mgOn2UjnmeJCHxZ7psg4t,Metropole Orkest,What is this thing called love - Live,Metropole Studio Sessions (Live),0.572,0.549,7,-9.855,1,0.0358,0.434,0.0944,0.181,0.282,130.869,audio_features,145067,4
70vxX7RrL8VNGl1KiibOvv,Asha Bhosle,Kitne Bhi Tu Kar Le Sitam - Live,Live in Holland,0.456,0.631,2,-7.428,1,0.0427,0.512,7.74e-05,0.931,0.513,135.353,audio_features,295750,4
4bibu4vEsbC5UZ3hiTnx1F,Piet Noordijk,Just Friends,Swinging with Strings (Live at the Bimhuis Amsterdam),0.345,0.722,1,-8.741,1,0.121,0.794,0.415,0.673,0.373,140.073,audio_features,227787,4
5iHf8IWL1a60eFzzLNgcZE,Dino Saluzzi,Vals De Los Días - Live,El Encuentro (Live),0.171,0.0419,1,-26.076,1,0.0419,0.867,0.0989,0.681,0.0377,80.272,audio_features,929907,5
5vRT199rKcO8UFniJQQkkK,Bill Perkins,Remember,I Wished On the Moon,0.254,0.0662,3,-20.544,1,0.036,0.966,0.725,0.145,0.0813,59.655,audio_features,310227,3
1gVshmSNey1u8LoGSIy3yF,Mike Del Ferro,"E Luceby Le Stelle (From ""Tosca"" By Giacomo Puccini)",Italian Opera Meets Jazz,0.326,0.302,4,-14.63,0,0.0293,0.899,0.913,0.0882,0.0905,77.967,audio_features,371573,4
5hQNDRws0Ej6V3HCt02fSo,Vince Mendoza,De Los Cuatros Muleros,El Viento - The Garcia Lorca Project,0.231,0.212,0,-13.764,0,0.0385,0.681,0.0063,0.0655,0.145,48.047,audio_features,384240,4
7bCJv2YGJosNkASXkM2tSr,Metropole Orkest,Bollywood Tune,Lalla Rookh in Concert (Een Ode Aan Baithak Gana),0.436,0.727,9,-7.907,1,0.0391,0.12,0.106,0.876,0.753,96.061,audio_features,253933,4
5oHbuHBRee2nWHcasaf5J5,BLØF,Ouverture 2004,Tussen schemer en avond- Live met het Metropole orkest,0.209,0.69,4,-9.997,0,0.0723,0.298,0.69,0.985,0.186,93.229,audio_features,232627,4
7oFVqjP2CJnFInyLJs4SL6,Metropole Orkest,Last Chance - Live at Pinkpop,Moke & Metropole Orkest,0.343,0.823,4,-7.839,1,0.0554,0.00766,0.0275,0.785,0.357,144.114,audio_features,258027,4
5S3NObjvZMLQyKZPhYYFBl,Marike Jager,Another River - Metropole Orkest Version,Another River (Metropole Orkest Version),0.435,0.491,10,-9.914,1,0.0343,0.0819,0.033,0.0652,0.182,164.945,audio_features,235933,4
1j08iDDGtbL57I60Duv7we,Caro Emerald,A Night Like This,MO x Caro Emerald by Grandmono,0.569,0.656,0,-4.568,1,0.0294,0.419,0.00012,0.191,0.609,122.994,audio_features,282587,4
4zQIbcnlh1jbmeVebtyw74,Trijntje Oosterhuis,Everchanging Times,Everchanging Times,0.473,0.348,2,-11.525,1,0.0332,0.28,2.01e-05,0.122,0.355,135.664,audio_features,262340,4
47NEutGUN9MH05KRSiwoMJ,Epica,Beyond the Matrix - The Battle,Beyond the Matrix - The Battle,0.207,0.697,4,-5.117,0,0.0417,0.013,0.00592,0.0677,0.203,95.877,audio_features,548046,3
34Sup0bd6l41SnLkUaD5EG,Acda en de Munnik,De Kapitein Deel II - Live,Acda & De Munnik Live Met Het Metropole Orkest,0.489,0.933,4,-7.731,1,0.104,0.188,0.0,0.791,0.409,113.803,audio_features,203493,4
62U8PjfCRuhPYvWU9u5ypS,Stef Bos,Lied Van Ruth - My Land Is Jou Land,In Een Ander Licht,0.528,0.143,7,-13.608,1,0.0311,0.954,5.99e-06,0.127,0.215,80.114,audio_features,256240,3
3VqTOP9oGH1147iMsNR3HZ,Metropole Orkest,Licence to Kill,Licence to Kill,0.608,0.706,8,-5.888,1,0.0501,0.564,4.23e-05,0.104,0.4,89.988,audio_features,228157,4
4kUGFcJFsMiFMIvzFJdOH5,Triptykon,Rex Irae (with Metropole Orkest - Chapter One: Overture - Live at Roadburn 2019,Requiem (Live At Roadburn 2019) (with Metropole Orkest),0.161,0.838,2,-9.462,0,0.0589,0.000307,0.000861,0.406,0.112,80.094,audio_features,394549,4
57rdgySxXsi2mKGC2cAuIU,Laura Mvula,Green Garden,Laura Mvula with Metropole Orkest conducted by Jules Buckley at Abbey Road Studios,0.672,0.441,1,-10.297,0,0.0275,0.685,0.00148,0.0934,0.473,105.971,audio_features,252173,4
4MHcze1ExbGIR8GphxSQ0c,Henrik Schwarz,AlgoRhythm,Scripted Orkestra - Conducted by Jules Buckley,0.906,0.31,2,-11.187,1,0.132,0.596,0.465,0.241,0.09,120.012,audio_features,361920,4
5pa0h9bI4OK0wpd2SbW3nH,Metropole Orkest,Prokofiev: Peter en de Wolf,Peter en de Wolf,0.503,0.141,0,-18.913,1,0.123,0.413,0.000606,0.477,0.167,121.755,audio_features,1772640,4
4Tvns0NPOywNJJbbynf5tm,Metropol Orkest,Moanin' / Fables Of Faubus,Better Get Hit In Your Soul - A Tribute To The Mus,0.378,0.619,6,-8.978,1,0.133,0.552,0.0318,0.957,0.479,123.887,audio_features,971547,4
2oaW8jeRAoUtWcsYM4a3kt,Cory Wong,Ketosis - Live,Live in Amsterdam,0.661,0.936,9,-6.252,1,0.141,0.396,0.79,0.978,0.777,139.847,audio_features,190928,4
5PEHTIZKHmg6kQ8wcHqilH,Raul Midón,Sunshine (I Can Fly),If You Really Want,0.595,0.642,6,-8.024,1,0.0643,0.551,9.19e-06,0.0601,0.711,120.003,audio_features,398360,4
0bKeHTOSZaAhh2pzwgPRLZ,Bob Zimmerman,The Delta Prologue,"Holland, Natuur in De Delta",0.0974,0.228,6,-15.539,0,0.0383,0.908,0.433,0.107,0.0726,75.484,audio_features,332018,4
1IuDkN2pLlpqm0kQip5h3X,Alonzo,Samba Magic,Basement Jaxx Vs. Metropole Orkest,0.565,0.886,0,-6.702,0,0.0806,0.295,0.903,0.98,0.486,127.138,audio_features,427453,4
57ptfeIvNDoFAXvrI9u6lj,Nick & Simon,Herwinnen (feat. Metropole Orkest) - Live,Herwinnen,0.46,0.695,7,-5.41,1,0.0253,0.158,3.46e-05,0.959,0.654,97.056,audio_features,227067,4
2h5Natop6VZqEZVqbUck0i,Johannes Heesters,"Das Karussell (Aus ""Karneval der Liebe"")",Icons of German Cinema: Johannes Heesters – Sämtliche großen Film und Operettenerfolge (The Complete Big Film & Operetta Hits) [Remastered 2014],0.458,0.517,0,-12.869,1,0.0974,0.946,0.000598,0.78,0.663,153.71,audio_features,187547,4
3Cb2neyOwp6IeDiXDeGDzI,Mike Boddé,Sick and Tired of Jazz,The Unabridged history of Mr. Mike Boddé,0.363,0.457,3,-10.255,0,0.0414,0.643,1.55e-05,0.721,0.308,111.318,audio_features,360613,4
0K3m5rseRbA0ncbaDw3aDx,Markus Stockhausen,Felice,Markus Stockhausen and the Metropole Orkest,0.445,0.766,2,-15.058,1,0.171,0.238,0.851,0.882,0.737,114.585,audio_features,373667,4
6TN4FrJvMdYrLDF2Lz7ArI,Jacob Collier,All Night Long (feat. Take 6),Djesse Vol. 1,0.698,0.536,1,-12.502,1,0.0995,0.327,0.00084,0.0875,0.615,108.032,audio_features,439000,4
6k6i7fynkFfgFK38cfZDyf,Sfeq,Puzzles - Live,Aid to Insurgents,0.376,0.712,9,-9.19,0,0.306,0.0271,0.689,0.348,0.309,91.787,audio_features,373865,4
7jx2ilhi5EoU8qBtkR411Z,Don Grolnick,The Cost of Living,Scenes from a Dream (Full Version),0.387,0.0841,0,-23.322,0,0.0291,0.442,0.76,0.111,0.173,84.271,audio_features,441653,4
3IFicOIXRX7ZOCQtZwkB9O,Jonathan Jeremiah,Gold Dust,Gold Dust,0.437,0.353,9,-11.834,0,0.0353,0.047,0.00294,0.2,0.0687,123.549,audio_features,224053,4
3bkfFVXPQhiLmaVAfM7wkU,Judy Blank,1995 - Metropole Orkest Version,1995,0.25,0.386,1,-6.537,1,0.0316,0.868,5.2e-06,0.0748,0.294,78.645,audio_features,214061,4
5GXRrmHAfnvcU7kg8rhdBu,SOHN,Hard Liquor - Live with the Metropole Orkest,Live with the Metropole Orkest,0.389,0.512,10,-9.114,0,0.145,0.149,8.61e-06,0.98,0.347,149.905,audio_features,291508,4
710DdmjRA3cyxFMiZwwS1S,Robert Fripp,Pie Jesu - Live [Extended Version],The Wine of Silence (Live),0.0866,0.229,4,-17.618,1,0.0402,0.177,0.807,0.0743,0.0375,85.725,audio_features,583093,4
2fqdXBSCDqqFlohPMRw22V,Ivan Lins,Começar de Novo,Ivan Lins & The Metropole Orchestra,0.193,0.102,1,-18.101,1,0.0316,0.89,0.0172,0.106,0.0405,81.046,audio_features,357173,4
4pCMwssOQdZKBcOOKp66o5,Jameszoo,(rolrolrol),Melkweg,0.566,0.43,9,-8.957,0,0.0468,0.0501,0.895,0.0707,0.437,79.952,audio_features,280239,4
6MZg4IeXiCaRe9MtWYmaul,Trijntje Oosterhuis,The Look Of Love,The Look Of Love - Burt Bacharach Songbook,0.558,0.192,5,-14.75,0,0.0287,0.888,7.72e-05,0.104,0.266,91.954,audio_features,273960,4
39CrI8ExDfJsIdcgbNbhUX,Metropole Orkest,Carrier Pigeon,Kodachrome: Raymond Scott Compositions for Orchestra,0.599,0.518,10,-15.234,0,0.0535,0.819,0.017,0.273,0.658,134.933,audio_features,134080,4
17UXCGYXLlbtapKBqpQie6,Miho Hazama,Friday the 13th (Live),The Monk: Live at Bimhuis,0.399,0.554,7,-10.322,1,0.0401,0.605,0.156,0.706,0.283,126.236,audio_features,418133,4
4uxqN3tzebMaKVTgFSgWtx,Tori Amos,Winter,Gold Dust,0.244,0.201,3,-13.913,0,0.0313,0.979,0.0264,0.105,0.271,78.423,audio_features,344560,4
6SpwiVgyoEieFXyKcsioCL,Carice van Houten,Particle Of Light,See You On The Ice,0.446,0.491,9,-11.36,0,0.0348,0.839,0.241,0.0864,0.428,79.945,audio_features,208107,4
58kupF9mNwcMzvLLF1E2KE,Ruud Breuls and Metropole Orchestra Strings,Laura,Shades of Brown - A Tribute To Clifford Brown,0.313,0.219,7,-17.049,1,0.0323,0.969,0.903,0.643,0.225,63.726,audio_features,344400,4
1PqYcXDS3jJNuQeRpuvBWQ,Ruben Hein,"Elephants - Live from Carré, Amsterdam, Netherlands/2011",Live,0.325,0.821,11,-7.853,0,0.168,0.265,1.12e-06,0.942,0.552,161.126,audio_features,215107,4
3fxMMlZ0Lf7q93GEcI8a4Q,Brennan Heart,Hold On To Tomorrow,Hold On To Tomorrow (feat. Metropole Orkest),0.315,0.366,7,-9.212,1,0.0288,0.896,6.3e-06,0.0962,0.17,150.151,audio_features,205418,4
69EduOsLO3wWTNZlxSsFIH,Metropole Orkest,Mother Magoo Suite - Hip Pocket Full Of Rye,Dennis Farnon: Mother Magoo Suite,0.474,0.038,0,-22.778,1,0.0553,0.932,0.151,0.0846,0.281,155.546,audio_features,195093,3
0eUaBVEgg1CmzSr2c1FWrs,Alain Clark,Father And Friend - Live,Live With The Metropole Orchestra,0.305,0.676,0,-8.71,1,0.0455,0.589,0.0,0.973,0.34,94.126,audio_features,413013,4
6FfMMJxS4TGeRB6uy0SIEE,Hollie,Mathematics,Poetry Versus Orchestra,0.384,0.206,6,-13.039,0,0.0444,0.686,0.00173,0.0837,0.0515,83.519,audio_features,393907,4
6T2B9eMKbHAf9IsUG9ciUB,Blackbird,Wooden Chairs,Blackbird,0.296,0.194,4,-11.646,1,0.0306,0.87,0.000369,0.11,0.256,138.964,audio_features,184198,4
7BWRfstBishe9dj0l47LdY,Kaleem Taylor,Let It Fall - Orchestral Version,Let It Fall (Orchestral Version),0.37,0.575,9,-4.472,0,0.0419,0.541,0.000228,0.0877,0.118,96.296,audio_features,228118,4
11pzCa6mhx4cH3fWFe3FRZ,Yael Naim,Coward,Older (Revisited),0.199,0.169,0,-12.671,0,0.0358,0.958,0.104,0.0969,0.0811,84.707,audio_features,384480,4
5BGMYqj5Rua6IpcGaRQBtg,Metropole Orkest,Beirut - Metropole Orkest Cellos,Beirut (Metropole Orkest Cellos),0.16,0.0863,2,-18.448,0,0.0513,0.948,0.775,0.117,0.172,63.809,audio_features,317285,4
3kKyJpjhRoltuk9PCLzsvk,Metropole Orkest,Danse Lunaire (1966),"Roger Roger: Grands Travaux - Music for Film Production, 1956-66",0.372,0.173,11,-10.855,1,0.0314,0.873,0.852,0.129,0.0634,116.585,audio_features,165733,4
2VTLxFLnETVXIuNOiKT8aK,Bauer,I'm No Prototype!,The Bauer Melody of 2006,0.366,0.948,4,-7.846,0,0.0933,0.147,0.488,0.671,0.343,158.337,audio_features,199480,4
1dkQpIq9bWRtqQgK2D3LqD,The Beau Hunks,Fancy This,Our Relations - the Original Score by Leroy Shield,0.502,0.0718,2,-21.401,1,0.0359,0.972,0.884,0.129,0.271,130.251,audio_features,214027,4
7rRmmf5j50l3Gm5syJSJIt,Robbie Williams,Angels - XXV,XXV (Deluxe Edition),0.345,0.436,4,-10.681,1,0.0299,0.327,1.72e-06,0.11,0.201,149.622,audio_features,265840,4
5QaiLfMLJuV48fe4wqVXK4,Ferde Grofé,Five Pictures of the Grand Canyon (1931): Cloudburst,Tabloid Suite - Four Pictures of a Modern Newspaper,0.13,0.231,4,-15.842,1,0.0437,0.859,0.785,0.0876,0.0353,83.55,audio_features,531520,4
4q39on3ogKckE5yLIfsoZa,Metropole Orkest,Poinciana,Perfect Vision: The Esquivel Sound,0.601,0.311,1,-11.452,1,0.0326,0.841,0.414,0.112,0.205,121.992,audio_features,193040,4
3QBaPBeis16Pbq0Y8ZWSjP,Metropole Orkest,Wereldwijd Orkest,Wereldwijd Orkest (o.l.v Vince Mendoza),0.358,0.706,7,-5.275,1,0.0404,0.0728,0.000426,0.141,0.224,138.158,audio_features,220754,4
6kjlvJLh2DBsSQtqVzFh8I,Led Zeppelin,Immigrant Song - 1990 Remaster,Led Zeppelin III (1994 Remaster),0.574,0.926,11,-10.79,1,0.0562,0.00031,0.478,0.386,0.609,113.097,audio_features,145067,4
5CQ30WqJwcep0pYcV4AMNc,Led Zeppelin,Stairway to Heaven - Remaster,Led Zeppelin IV (Deluxe Edition),0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,audio_features,482830,4
0hCB0YR03f6AmQaHbwWDe8,Led Zeppelin,Whole Lotta Love - 1990 Remaster,Led Zeppelin II (1994 Remaster),0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,audio_features,333893,4
0QwZfbw26QeUoIy82Z2jYp,Led Zeppelin,Good Times Bad Times - 1993 Remaster,Led Zeppelin,0.476,0.717,9,-9.192,1,0.0949,0.0382,7.61e-05,0.0818,0.753,93.584,audio_features,166267,4
16VhHtoaOjTU4AJBNSBNQ1,Led Zeppelin,"Hey, Hey, What Can I Do - Remaster",Coda (Deluxe Edition),0.468,0.858,1,-9.639,1,0.0543,0.166,0.000304,0.0807,0.526,77.987,audio_features,236760,4
4PRGxHpCpF2yoOHYKQIEwD,Led Zeppelin,Rock and Roll - Remaster,Led Zeppelin IV (Deluxe Edition),0.317,0.887,9,-7.292,1,0.0375,0.000582,0.00258,0.0891,0.871,169.613,audio_features,220561,4
3MODES4TNtygekLl146Dxd,Led Zeppelin,Ramble On - 1990 Remaster,Led Zeppelin II (1994 Remaster),0.468,0.607,9,-11.367,1,0.0336,0.072,0.000852,0.225,0.886,98.429,audio_features,263333,4
4ItljeeAXtHsnsnnQojaO2,Led Zeppelin,D'yer Mak'er - Remaster,Houses of the Holy (Deluxe Edition),0.525,0.929,9,-8.56,0,0.0784,0.262,2.9e-05,0.0754,0.556,163.503,audio_features,262748,4
2eDdFHgqNJltzlvlZFVDWd,Led Zeppelin,Over the Hills and Far Away - Remaster,Houses of the Holy (Remaster),0.402,0.691,7,-10.274,1,0.0691,0.0679,0.133,0.0955,0.206,96.95,audio_features,290934,4
70gbuMqwNBE2Y5rkQJE9By,Led Zeppelin,Going to California - Remaster,Led Zeppelin IV (Deluxe Edition),0.503,0.265,2,-15.913,1,0.0333,0.943,0.045,0.0867,0.522,78.044,audio_features,212161,4
4ywWJqYKOwaVVh9xXARWUS,Led Zeppelin,Tangerine - Remaster,Led Zeppelin III (Remaster),0.306,0.398,6,-12.767,1,0.0412,0.0857,6.02e-05,0.0756,0.0948,85.622,audio_features,191828,4
6WE7jSshLCuVKoCmobVKVf,Led Zeppelin,Heartbreaker - 1990 Remaster,Led Zeppelin II (1994 Remaster),0.403,0.709,9,-9.366,1,0.0885,0.0746,0.494,0.132,0.654,97.161,audio_features,254133,4
6Vjk8MNXpQpi0F4BefdTyq,Led Zeppelin,Kashmir - Remaster,Physical Graffiti (Deluxe Edition),0.483,0.615,2,-8.538,1,0.0497,0.452,0.000414,0.0512,0.594,80.576,audio_features,517125,3
3qT4bUD1MaWpGrTwcvguhb,Led Zeppelin,Black Dog - Remaster,Led Zeppelin IV (Deluxe Edition),0.437,0.864,4,-7.842,0,0.0904,0.396,0.0314,0.242,0.749,81.394,audio_features,295387,4
5hhVpGIBlqAU5yJEOmrk5o,Led Zeppelin,All My Love - Remaster,In Through the out Door (Remaster),0.554,0.791,7,-8.326,1,0.0288,0.113,1.76e-05,0.166,0.697,91.108,audio_features,353720,4
0yVs7eSL8mPnIu2CGKHpUQ,Led Zeppelin,Communication Breakdown - 1990 Remaster,Led Zeppelin,0.399,0.946,2,-6.998,1,0.164,0.0572,6.77e-06,0.73,0.447,175.009,audio_features,147933,4
49C6EGQhCUSgyADHYvJ7ez,Led Zeppelin,Living Loving Maid (She's Just a Woman) - Remaster,Led Zeppelin II (Remaster),0.475,0.808,9,-8.859,1,0.037,0.000942,7.97e-06,0.146,0.896,152.098,audio_features,159301,4
05f8Hg3RSfiPSCBQOtxl3i,Led Zeppelin,When the Levee Breaks - Remaster,Led Zeppelin IV (Deluxe Edition),0.271,0.766,5,-8.03,1,0.0329,0.00217,0.52,0.0707,0.803,142.914,audio_features,428851,4
3i25w2HOWoafnTIiWJCL71,Led Zeppelin,Fool in the Rain - Remaster,In Through the out Door (Remaster),0.52,0.912,0,-7.512,1,0.0487,0.124,0.00151,0.239,0.702,131.403,audio_features,370920,4
4lZjT7PLaWPIcm2InIDU2k,Led Zeppelin,Moby Dick - Intro / Outro Rough Mix,Led Zeppelin II (Deluxe Edition),0.493,0.593,2,-13.3,0,0.0613,0.252,0.891,0.0733,0.841,93.397,audio_features,98373,4
1SDiiE3v2z89VxC3aVRKHQ,Led Zeppelin,Since I've Been Loving You - Remaster,Led Zeppelin III (Remaster),0.393,0.364,5,-10.945,0,0.0345,0.0021,0.0703,0.121,0.308,118.566,audio_features,444148,3
0AqjkVFqa1ujle4Lb1k9wR,Led Zeppelin,The Ocean - Remaster,Houses of the Holy (Remaster),0.401,0.56,9,-8.7,1,0.0612,0.08,0.0121,0.361,0.735,88.256,audio_features,271397,4
0d0Z9qFbTIgDSZtImluTAy,Led Zeppelin,Houses of the Holy - Remaster,Physical Graffiti (Deluxe Edition),0.632,0.849,9,-8.282,1,0.0351,0.167,0.0389,0.571,0.939,123.092,audio_features,244686,4
4OMu5a8sFpcRCPCcsoEaov,Led Zeppelin,Babe I'm Gonna Leave You - 1990 Remaster,Led Zeppelin,0.404,0.435,4,-12.045,0,0.0323,0.246,0.00074,0.156,0.156,136.058,audio_features,401067,4
7ecVrUYlhj6OrKTAK0oDzo,Led Zeppelin,The Girl I Love She Got Long Black Wavy Hair - Live on Tasty Pop Sundae from BBC Sessions;Remaster,The Complete BBC Sessions (Remastered),0.264,0.609,9,-10.992,0,0.0655,0.111,0.311,0.322,0.862,185.875,audio_features,183227,4
3JLrri1xSCui3bzITDJbkk,Led Zeppelin,The Rain Song - Remaster,Houses of the Holy (Remaster),0.336,0.318,0,-11.412,1,0.0263,0.317,0.0716,0.111,0.24,79.66,audio_features,459094,4
3dCarMp6T3GsKCspJgeD0a,Led Zeppelin,Travelling Riverside Blues (BBC Session) - Remastered,Coda (Deluxe Edition),0.467,0.835,7,-7.084,1,0.0642,0.0745,0.000184,0.26,0.639,91.603,audio_features,311640,4
6hu1f1cXSw7OAqhpSQ2zDy,Led Zeppelin,Dazed and Confused - 1990 Remaster,Led Zeppelin,0.271,0.553,2,-9.526,1,0.0472,0.044,0.0096,0.0999,0.433,86.762,audio_features,386373,3
5NnZ4JJxWiqqhYNu3rwmFj,Led Zeppelin,Misty Mountain Hop - Remaster,Led Zeppelin IV (Deluxe Edition),0.47,0.806,2,-7.165,1,0.0369,0.379,0.0624,0.86,0.787,132.359,audio_features,278907,4
5rgWj8h7lzbSmwpp0wFkXD,Led Zeppelin,Bron-Yr-Aur - Remaster,Physical Graffiti (Deluxe Edition),0.34,0.287,0,-17.333,1,0.0374,0.719,0.562,0.0874,0.248,171.904,audio_features,126561,4
1dK6cNOMYjEP3QGYOfwP6t,Led Zeppelin,Bron-Y-Aur Stomp - Remaster,Led Zeppelin III (Remaster),0.525,0.501,1,-14.192,1,0.0318,0.16,0.025,0.146,0.333,108.291,audio_features,257346,4
5G7uLHtoEW140QOcBpJlfz,Led Zeppelin,What Is and What Should Never Be - 1990 Remaster,Led Zeppelin II (1994 Remaster),0.34,0.472,9,-12.939,1,0.0473,0.275,0.0,0.0843,0.533,78.086,audio_features,283973,4
0GRBFjza23Im7Xb16c9AaK,Led Zeppelin,No Quarter - Remaster,Houses of the Holy (Remaster),0.33,0.342,11,-14.09,1,0.0404,0.734,0.671,0.129,0.0795,142.95,audio_features,422518,4
6M5m8gfTj3rhYEPDzLmdL4,Led Zeppelin,Ten Years Gone - Remaster,Physical Graffiti (Deluxe Edition),0.545,0.416,2,-11.979,1,0.0433,0.559,0.00496,0.0369,0.295,76.872,audio_features,394921,4
1ZUv3ISx2nFaz0JimVdcoT,Led Zeppelin,That's the Way - Remaster,Led Zeppelin III (Remaster),0.245,0.328,6,-11.553,1,0.0377,0.673,0.0,0.138,0.102,86.926,audio_features,337110,4
4ZkhFcoS3apzze9w2yI9NO,Led Zeppelin,Thank You - 1990 Remaster,Led Zeppelin II (1994 Remaster),0.316,0.27,7,-14.429,1,0.059,0.171,0.00225,0.165,0.0956,78.476,audio_features,289467,4
2e61kmae4HhbuS9hYONQ0A,Led Zeppelin,The Song Remains the Same - Remaster,Houses of the Holy (Remaster),0.255,0.815,7,-8.197,1,0.0545,0.0747,0.471,0.227,0.699,144.549,audio_features,329094,4
4r8AQvzullpWTDpgv70KxD,Led Zeppelin,The Rover - Remaster,Physical Graffiti (Deluxe Edition),0.618,0.769,9,-8.012,1,0.0248,0.0123,0.00829,0.23,0.385,102.678,audio_features,339475,4
6KCjY5kHvgWaWcAV6BBzxO,Led Zeppelin,The Battle of Evermore - Remaster,Led Zeppelin IV (Remaster),0.42,0.662,4,-9.828,0,0.0341,0.656,0.000423,0.096,0.378,147.949,audio_features,351678,4
62QInSlXQI11BR9ycVWjd6,Led Zeppelin,I Can't Quit You Baby - 1990 Remaster,Led Zeppelin,0.506,0.434,2,-13.758,1,0.129,0.525,0.0011,0.234,0.498,80.523,audio_features,282427,3
6fxcpQMUoX0ofnbIHVnVWN,Led Zeppelin,Out on the Tiles - Remaster,Led Zeppelin III (Remaster),0.418,0.962,4,-8.423,1,0.0567,0.083,0.00282,0.138,0.59,94.141,audio_features,247345,4
4lPJoKw24HizeIcDLqaWeE,Led Zeppelin,Trampled Under Foot - Remaster,Physical Graffiti (Deluxe Edition),0.561,0.842,2,-7.518,0,0.0566,0.239,0.412,0.0768,0.843,111.209,audio_features,336836,4
6unmtLYQ2LQ1Cg4IdAiU9g,Led Zeppelin,Nobody's Fault but Mine - Remaster,Presence (Remaster),0.235,0.767,9,-9.435,1,0.0879,0.0502,0.145,0.21,0.459,188.904,audio_features,388093,4
5OGPjlTOXvKFhnCy9zSdpv,Led Zeppelin,In the Evening - Remaster,In Through the out Door (Remaster),0.431,0.789,2,-8.224,1,0.0449,0.0122,0.0921,0.119,0.425,104.036,audio_features,413907,4
7jP44G0vKQLkfJ3x19pqPn,Led Zeppelin,Friends - Remaster,Led Zeppelin III (Remaster),0.257,0.452,7,-12.365,1,0.0349,0.744,0.0996,0.38,0.271,83.553,audio_features,233901,1
7IgBLFklu75pp8Y1vphChS,Led Zeppelin,The Crunge - Remaster,Houses of the Holy (Remaster),0.531,0.798,2,-8.514,1,0.148,0.132,0.0,0.356,0.852,112.609,audio_features,197704,5
1ibHApXtb0pgplmNDRLHrJ,Led Zeppelin,Achilles Last Stand - Remaster,Presence (Remaster),0.321,0.865,2,-8.796,1,0.0496,0.0205,0.00756,0.108,0.317,145.919,audio_features,631720,4
5VBzIn9cBH4BNa1c6Zilba,Led Zeppelin,How Many More Times - 1993 Remaster,Led Zeppelin,0.322,0.68,9,-11.349,1,0.061,0.114,0.0245,0.434,0.518,142.748,audio_features,508000,4
3sxIm3lTgdvXJdNHNn64BS,Led Zeppelin,Stairway to Heaven - (Live at MSG 1973) [Remaster],The Song Remains the Same (Remaster),0.269,0.765,7,-8.535,1,0.0599,0.0444,0.0131,0.967,0.237,102.817,audio_features,653027,4
49gK7IgvdjZDcei0HJ8yYu,Led Zeppelin,We're Gonna Groove - Remaster,Coda (Deluxe Edition),0.285,0.878,2,-8.26,1,0.13,0.0212,0.0409,0.145,0.484,81.594,audio_features,158413,3
6ly5DBm7QhjU8RQWl2neJg,Led Zeppelin,For Your Life - Remaster,Presence (Remaster),0.365,0.611,0,-11.821,1,0.0978,0.0239,1.84e-05,0.119,0.675,180.236,audio_features,385080,4
4W1SllpK1wf1I2YeW3tG0D,Deep Purple,Throw My Bones,Throw My Bones,0.338,0.895,7,-3.685,0,0.0765,0.0151,3.46e-06,0.326,0.411,179.937,audio_features,218693,4
5MMnwYs0hIxkENRsbkWJ2G,Deep Purple,Smoke On The Water - Remastered 2012,Machine Head (Remastered),0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,audio_features,340742,4
2JhJOPGvtqMpj5RQC8cIYf,Deep Purple,Perfect Strangers,Perfect Strangers,0.521,0.721,2,-7.699,1,0.0254,0.00348,0.0113,0.391,0.611,97.578,audio_features,328427,4
60ifqqPhbselSwXyGrGyMK,Deep Purple,Soldier Of Fortune - 2009 Digital Remaster,Stormbringer (Remastered),0.533,0.313,2,-13.007,0,0.0298,0.386,4.64e-06,0.0868,0.225,133.615,audio_features,204880,4
2c1ccPqUnFYD8W7LY65bKG,Deep Purple,Black Night - 1995 Remaster,Deep Purple in Rock (Anniversary Edition),0.507,0.886,9,-8.889,1,0.0873,0.0546,0.363,0.0919,0.826,134.719,audio_features,209400,4
3uMmllZo1AfoEnVT4ENCD3,Deep Purple,Highway Star - Remastered 2012,Machine Head (Remastered),0.307,0.909,9,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674,audio_features,366136,4
2Vim06YsRb4uJRpbeq6NR6,Deep Purple,Hush - 1998 Remaster,Shades of Deep Purple,0.57,0.635,10,-10.231,1,0.0482,0.00459,0.176,0.0901,0.196,108.431,audio_features,266840,4
1iW2ktyrQHNKZwFTvgP0Ta,Deep Purple,Burn - Remastered 2004,Burn (30th Anniversary Edition),0.387,0.94,7,-6.192,1,0.0376,0.0155,0.023,0.327,0.582,98.533,audio_features,364933,4
573Z2Dty5epeNgKsgoDOlr,Deep Purple,Child in Time - 1995 Remaster,Deep Purple in Rock (Anniversary Edition),0.344,0.497,9,-9.295,0,0.0366,0.0167,0.453,0.108,0.356,127.707,audio_features,613440,4
